CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,DAYS_BIRTH,EXT_SOURCE_2,EXT_SOURCE_3
0.0,265500.0,792477.0,-15893.0,0.6484353382241267,0.3062022983135042
1.0,135000.0,405000.0,-9716.0,0.7127863706621222,0.5656079814115492
0.0,67500.0,501948.0,-19802.0,0.0531402933898,0.5352762504724826
0.0,87750.0,247275.0,-23998.0,0.4891190125805449,0.5352762504724826
0.0,112500.0,135000.0,-23645.0,0.6417970072242652,0.7281412993111438
1.0,90000.0,180000.0,-10761.0,0.5620359973296488,0.6894791426446275
2.0,112500.0,864000.0,-11922.0,0.2407392316605993,0.5779691187553125
0.0,49500.0,197820.0,-14717.0,0.0205853372775324,0.5352762504724826
2.0,229500.0,610335.0,-12810.0,0.6578574440155289,0.4258928980051529
0.0,225000.0,1006920.0,-20463.0,0.7793075785646181,0.6690566947824041
0.0,72000.0,254700.0,-22226.0,0.7408171516840655,0.7091891096653581
0.0,135000.0,746626.5,-16069.0,0.4296373929152741,0.4776491548517548
0.0,112500.0,765000.0,-15717.0,0.7399891439535897,0.6041125998015721
1.0,54000.0,112068.0,-15643.0,0.3802384800801298,0.3859146722745145
2.0,157500.0,651600.0,-11683.0,0.5563817057531176,0.2764406945454034
2.0,135000.0,1288350.0,-15712.0,0.4516511315467914,0.501075160239048
0.0,112500.0,134775.0,-10205.0,0.1274367598131674,0.5726825047161584
0.0,202500.0,545040.0,-15034.0,0.6908929456409371,0.2301588968634147
0.0,135000.0,202500.0,-11457.0,0.4861577749817941,0.6738300778602003
1.0,157500.0,324000.0,-10411.0,0.6320019205861112,0.5352762504724826
0.0,540000.0,1078200.0,-17323.0,0.5398691341796813,0.5172965813614878
0.0,99000.0,977724.0,-16041.0,0.4044279738048801,0.5602843280409464
0.0,112500.0,688500.0,-22252.0,0.5324840925654932,0.4992720153045617
1.0,135000.0,234000.0,-12852.0,0.4022282392328423,0.6848276586890367
0.0,67500.0,178290.0,-24745.0,0.1915258625230554,0.6879328378491735
0.0,90000.0,318645.0,-22030.0,0.6683307334048741,0.3825018041447388
1.0,67500.0,101880.0,-10374.0,0.2406792811446295,0.4794489811780563
0.0,67500.0,95940.0,-21991.0,0.5697445889788223,0.6023863442690867
1.0,157500.0,225000.0,-10669.0,0.1219480814436652,0.6769925032909132
0.0,126000.0,594121.5,-22968.0,0.7786336332826906,0.3910549766342248
0.0,202500.0,526500.0,-17003.0,0.5578600842408517,0.4400578303966329
0.0,135000.0,640080.0,-13020.0,0.4942126995653087,0.6363761710860439
1.0,112500.0,314100.0,-11634.0,0.4631998055574171,0.2851799046358216
0.0,135000.0,544491.0,-13614.0,0.6311928977527985,0.2692857999073816
0.0,112500.0,247500.0,-8541.0,0.0613528261041832,0.2525986978339766
0.0,180000.0,1350000.0,-10284.0,0.7059066004778441,0.5352762504724826
0.0,117000.0,1024740.0,-8805.0,0.5873169385729095,0.6144143775673561
0.0,90000.0,900000.0,-19313.0,0.524419463571891,0.5352762504724826
0.0,135000.0,1042560.0,-19933.0,0.6292053832377807,0.2678689358444539
0.0,112500.0,337500.0,-12001.0,0.6076608780433802,0.7209441499436497
1.0,405000.0,640080.0,-14223.0,0.546001094784575,0.5352762504724826
1.0,225000.0,545040.0,-11206.0,0.5925117670702922,0.6347055309763198
0.0,270000.0,900000.0,-21340.0,0.7208646215167975,0.475849908720221
2.0,112500.0,454500.0,-15529.0,0.5321411165752807,0.5028782772082183
0.0,45000.0,327024.0,-20667.0,0.2665197753925157,0.7544061731797895
0.0,99000.0,117162.0,-20564.0,0.7042195390033283,0.5352762504724826
0.0,112500.0,247500.0,-21432.0,0.6142928633127689,0.6940926425266661
0.0,112500.0,1078200.0,-23289.0,0.6591900495008605,0.4884551844437485
0.0,270000.0,720000.0,-14921.0,0.696667485193953,0.7751552674785404
0.0,90000.0,260640.0,-24180.0,0.5979593944418736,0.7826078370261895
0.0,112500.0,270000.0,-9577.0,0.702896911120988,0.3740208032583212
0.0,112500.0,331834.5,-23755.0,0.3405824736802565,0.5352762504724826
0.0,180000.0,332946.0,-15103.0,0.7982356665179351,0.5298898341969072
2.0,90000.0,202500.0,-16183.0,0.5974440952359762,0.5549467685334323
2.0,99000.0,436032.0,-10944.0,0.1405648504850698,0.3589512285783967
1.0,135000.0,450000.0,-14719.0,0.4098011492529554,0.2225807646753351
0.0,180000.0,563269.5,-10300.0,0.0240214805177299,0.5352762504724826
0.0,292500.0,1575000.0,-10167.0,0.70056265195321,0.5082869913916046
2.0,81000.0,117162.0,-11053.0,0.3814347589940718,0.5352762504724826
0.0,112500.0,967500.0,-16897.0,0.6573158210441619,0.5352762504724826
0.0,144000.0,1024290.0,-16667.0,0.5623051159972904,0.7380196196295241
0.0,90000.0,202500.0,-15382.0,0.6922316384385054,0.3457848024695955
0.0,180000.0,781920.0,-15060.0,0.6448978383770547,0.3062022983135042
0.0,193500.0,1147500.0,-19569.0,0.6141944150324954,0.2471909382666521
0.0,135000.0,315000.0,-15571.0,0.6249251425435919,0.2955826421513093
0.0,38250.0,98910.0,-22597.0,0.5784383271312111,0.6313545365850379
2.0,270000.0,1185282.0,-17051.0,0.7094486613920431,0.8193176922872417
1.0,202500.0,521280.0,-10056.0,0.2124369819072672,0.6528965519806539
0.0,85500.0,599472.0,-12791.0,0.5998242208881726,0.7001838506835805
0.0,180000.0,1024740.0,-15124.0,0.4327535015568649,0.8128226070575616
1.0,180000.0,163332.0,-8611.0,0.3812129257871774,0.0426338430544307
0.0,157500.0,824823.0,-20295.0,0.2362949593109763,0.5136937663039473
0.0,112500.0,894906.0,-19677.0,0.0657808033187125,0.5352762504724826
0.0,166500.0,376078.5,-8927.0,0.2897212419460685,0.5352762504724826
0.0,108000.0,303489.0,-21755.0,0.3593182363659372,0.4188542886233217
1.0,225000.0,473760.0,-13596.0,0.5915505010985768,0.5352762504724826
0.0,315000.0,296280.0,-10149.0,0.5004447019601558,0.1664055461839363
0.0,76500.0,272520.0,-13055.0,0.602519148522533,0.6195277080511546
1.0,112500.0,225000.0,-10815.0,0.6152871832623411,0.3825018041447388
1.0,157500.0,202500.0,-16223.0,0.253284768428344,0.3910549766342248
0.0,90000.0,544491.0,-22851.0,0.7770389550995289,0.7252764347002191
0.0,144000.0,239850.0,-21423.0,0.6513708764512699,0.5989262182569273
0.0,117000.0,225000.0,-19871.0,0.7732849814348132,0.6109913280868294
0.0,49500.0,74182.5,-22295.0,0.174435094931364,0.4507472818545589
0.0,202500.0,1006920.0,-18847.0,0.7353258048957276,0.6279908192952864
0.0,157500.0,165024.0,-16681.0,0.1621921059592286,0.4365064990977374
0.0,90000.0,314100.0,-17027.0,0.4605529118958775,0.8425892767430772
1.0,121500.0,568057.5,-9717.0,0.418507619465926,0.5136937663039473
0.0,103500.0,450000.0,-19470.0,0.1040626079234875,0.3139166772114369
0.0,180000.0,781920.0,-17293.0,0.7213439873616608,0.4223696523543468
0.0,112500.0,180000.0,-14125.0,0.5842447837671353,0.5352762504724826
0.0,180000.0,254700.0,-17277.0,0.60219440550037,0.5352762504724826
2.0,153000.0,360000.0,-13318.0,0.7004250159335118,0.324891229465852
1.0,81000.0,585000.0,-14061.0,0.7029471420326784,0.3123653692278984
1.0,180000.0,436032.0,-17344.0,0.6341607487144458,0.4294236843421945
0.0,90000.0,830214.0,-14032.0,0.5333876592404788,0.6109913280868294
0.0,54000.0,206280.0,-20019.0,0.388491555803847,0.5352762504724826
1.0,90000.0,891072.0,-17922.0,0.0038980201826125,0.7688075728291359
1.0,301500.0,942300.0,-17034.0,0.4301143762828877,0.6925590674998008
0.0,202500.0,1354500.0,-19897.0,0.7412116369900852,0.7544061731797895
0.0,292500.0,1575000.0,-21995.0,0.7460474932123411,0.2940831009471255
0.0,225000.0,1206000.0,-20904.0,0.6210010673322365,0.5424451438613613
2.0,90000.0,247500.0,-13325.0,0.5184988775506173,0.434733248750173
0.0,135000.0,364428.0,-15680.0,0.4518352745977593,0.4848514754962666
0.0,180000.0,256500.0,-20069.0,0.5145670367196721,0.133429254467317
0.0,135000.0,906615.0,-10292.0,0.5335835847653008,0.5352762504724826
1.0,270000.0,1687266.0,-13233.0,0.6474276917873898,0.3474182272002641
0.0,202500.0,698517.0,-21437.0,0.3262613859924608,0.5154953751603267
0.0,99000.0,808650.0,-18330.0,0.1704749244258174,0.5814837058057234
0.0,189000.0,573628.5,-17303.0,0.4739047882467746,0.470456116119975
1.0,202500.0,1305000.0,-20021.0,0.4982579508887639,0.475849908720221
0.0,157500.0,1174977.0,-14972.0,0.3510548025131566,0.6212263380626669
1.0,180000.0,592560.0,-11516.0,0.4779954507559247,0.5352762504724826
0.0,225000.0,790830.0,-9757.0,0.5636071294127138,0.3656165070113335
0.0,270000.0,288000.0,-13150.0,0.6962375511730732,0.375711009574066
0.0,112500.0,590337.0,-20632.0,0.194293834370055,0.5513812618027899
0.0,121500.0,562491.0,-22080.0,0.4806532701224859,0.6971469077844458
0.0,81000.0,343377.0,-11214.0,0.2652563401861944,0.3506958432829587
2.0,292500.0,364500.0,-13799.0,0.4422946612453707,0.2103502286944494
0.0,90000.0,270000.0,-8491.0,0.4962407302032871,0.5352762504724826
0.0,315000.0,497520.0,-15362.0,0.5090322123888877,0.5620604831738043
1.0,90000.0,900000.0,-11873.0,0.6394207038380507,0.5726825047161584
0.0,202500.0,315000.0,-18207.0,0.7299459512203599,0.4578995512067301
0.0,81000.0,225000.0,-24065.0,0.1621921059592286,0.1237353221130787
0.0,112500.0,381528.0,-17392.0,0.2617678790286115,0.633031641417419
0.0,450000.0,1255680.0,-15353.0,0.6352812190633319,0.7583930617144343
0.0,108000.0,781920.0,-19282.0,0.4354018239830744,0.5352762504724826
0.0,292500.0,1078200.0,-20248.0,0.6861705568824936,0.4920600938649263
1.0,112500.0,263686.5,-10975.0,0.4208189957455892,0.1183643263674006
1.0,81000.0,142200.0,-13769.0,0.5578169343039181,0.5262949398096192
0.0,121500.0,346968.0,-12131.0,0.6401061081048707,0.3092753558842053
1.0,202500.0,288873.0,-10767.0,0.5273473108798393,0.5352762504724826
2.0,229500.0,52767.0,-15678.0,0.7145246789451581,0.8193176922872417
1.0,135000.0,440784.0,-19973.0,0.4779299754466927,0.6971469077844458
0.0,292500.0,544491.0,-16533.0,0.5777289627575141,0.6058362647264226
1.0,270000.0,756000.0,-12675.0,0.6779194847386771,0.5190973382084597
0.0,180000.0,1312110.0,-23485.0,0.7811710935276045,0.5352762504724826
1.0,148500.0,1193580.0,-10327.0,0.6816940575892927,0.6313545365850379
0.0,157500.0,553806.0,-20399.0,0.7536193219125121,0.3392876999089139
0.0,90000.0,388512.0,-18475.0,0.7777352704214873,0.5352762504724826
0.0,180000.0,405000.0,-19673.0,0.6704310784989117,0.6801388218428291
1.0,225000.0,582768.0,-9908.0,0.7670807254091129,0.6109913280868294
0.0,180000.0,315000.0,-22730.0,0.4237745004922259,0.2594676548211199
0.0,135000.0,1506816.0,-11747.0,0.7086185659755496,0.5334816299804352
0.0,135000.0,584766.0,-15001.0,0.6025453335462858,0.7490217048463391
0.0,166500.0,888840.0,-17048.0,0.7318684726184893,0.646329897706246
0.0,112500.0,247500.0,-21766.0,0.0788541774403786,0.3962195720630885
0.0,99000.0,284400.0,-14992.0,0.3708032341592066,0.5352762504724826
0.0,135000.0,247275.0,-19997.0,0.0813107269975509,0.6296742509538716
0.0,283500.0,1006920.0,-19494.0,0.6194506733960246,0.2276129150623945
0.0,180000.0,808650.0,-20609.0,0.8036877664830856,0.5709165417729987
0.0,157500.0,1339884.0,-15879.0,0.4795725376327342,0.5352762504724826
0.0,193500.0,625500.0,-19835.0,0.4212187821165541,0.3376727217405312
0.0,202500.0,225000.0,-12858.0,0.0356144696999396,0.5352762504724826
0.0,153000.0,703728.0,-14302.0,0.0290919191910782,0.3672910183026313
2.0,279000.0,900000.0,-12297.0,0.6998281750825532,0.5814837058057234
1.0,112500.0,265851.0,-11784.0,0.5255755480397455,0.3723336657058204
0.0,157500.0,922666.5,-13533.0,0.1879055474907074,0.3233112448967859
0.0,54000.0,125136.0,-22921.0,0.7233876786727379,0.5726825047161584
0.0,292500.0,337500.0,-23023.0,0.1268591599231807,0.6642482627052363
0.0,315000.0,545040.0,-12819.0,0.2103554163209216,0.2176285202779586
0.0,270000.0,545040.0,-16366.0,0.693464849265496,0.4722533429586386
0.0,121500.0,219042.0,-20047.0,0.4326568799647017,0.6178261467332483
0.0,301500.0,203760.0,-10843.0,0.3408919443000558,0.3740208032583212
0.0,76500.0,517500.0,-21049.0,0.7043470601001426,0.41534714488434
0.0,148500.0,437877.0,-11496.0,0.4168428709395456,0.5352762504724826
2.0,81000.0,67500.0,-10694.0,0.6259855452043995,0.7136313997323308
0.0,90000.0,270000.0,-19340.0,0.7841431638822005,0.5352762504724826
1.0,225000.0,1113840.0,-14926.0,0.7627435363343387,0.5352762504724826
2.0,270000.0,679671.0,-17097.0,0.2145888278142498,0.4048783643353997
0.0,157500.0,450000.0,-13004.0,0.3399835679629337,0.6041125998015721
0.0,112500.0,284400.0,-23070.0,0.2513293930978112,0.5352762504724826
1.0,180000.0,331834.5,-15480.0,0.7357299184027534,0.6528965519806539
0.0,54000.0,123637.5,-23247.0,0.5972179265554542,0.7958031328748403
0.0,225000.0,1724220.0,-20670.0,0.5030195731921195,0.6075573001388961
0.0,202500.0,327024.0,-11895.0,0.7173929950712951,0.7583930617144343
0.0,157500.0,755190.0,-12558.0,0.4294659251582126,0.5352762504724826
0.0,135000.0,474048.0,-19064.0,0.5386575346870627,0.1491674613233488
0.0,189000.0,695439.0,-15794.0,0.3738336872912639,0.6706517530862718
0.0,135000.0,545040.0,-20973.0,0.6808013344611817,0.4632753280912678
0.0,67500.0,271066.5,-20555.0,0.5838410383335041,0.6626377922738201
0.0,72000.0,325908.0,-18832.0,0.531868891772865,0.5352762504724826
1.0,405000.0,1255680.0,-17356.0,0.6564976867440595,0.4525335592581747
1.0,121500.0,765261.0,-20141.0,0.6221326862793151,0.7476633896301825
0.0,180000.0,278613.0,-8971.0,0.6919194094319698,0.5352762504724826
2.0,135000.0,675000.0,-14054.0,0.621819051911367,0.7850520263728172
2.0,67500.0,225000.0,-9319.0,0.5344433568166397,0.5352762504724826
1.0,135000.0,246357.0,-10585.0,0.476418802445023,0.5352762504724826
1.0,135000.0,135000.0,-11055.0,0.4393461705928304,0.4543210601605785
2.0,94500.0,414792.0,-11488.0,0.4641514626480642,0.3328505641648731
0.0,135000.0,348264.0,-17196.0,0.6561622786435669,0.2539628093363117
0.0,153000.0,314100.0,-21154.0,0.6156494568027608,0.5064842396679806
3.0,103500.0,239850.0,-14611.0,0.6134064930669026,0.4632753280912678
0.0,67500.0,99000.0,-21282.0,0.4723185236571182,0.5352762504724826
2.0,67500.0,180000.0,-13899.0,0.4944641445144658,0.6279908192952864
2.0,130500.0,849415.5,-11568.0,0.1704996647746675,0.3523399726917038
0.0,121500.0,654498.0,-20611.0,0.6662188041139199,0.6212263380626669
2.0,292500.0,800500.5,-14573.0,0.0110820165046612,0.7700870700124128
1.0,292500.0,675000.0,-10891.0,0.6106597082708743,0.3539876078507373
0.0,157500.0,1293502.5,-19841.0,0.5363036749032378,0.5709165417729987
0.0,83250.0,229500.0,-23142.0,0.0200413929940863,0.4866531565147181
0.0,135000.0,454500.0,-18471.0,0.5550967549683118,0.5352762504724826
0.0,270000.0,1293502.5,-20399.0,0.4835906911549514,0.2418614865234661
1.0,315000.0,1113840.0,-16861.0,0.4464520430390672,0.656158373001177
1.0,360000.0,1971072.0,-12143.0,0.7095072566022936,0.4812493411434029
0.0,180000.0,568800.0,-18764.0,0.1243232982222055,0.2127563054543414
0.0,90000.0,245268.0,-17582.0,0.2230621740121744,0.5352762504724826
0.0,157500.0,715095.0,-13790.0,0.2622583692422573,0.6058362647264226
0.0,135000.0,310671.0,-8723.0,0.3272282936935652,0.5352762504724826
0.0,180000.0,543037.5,-16244.0,0.6826849353194961,0.5100895276257282
0.0,337500.0,1256400.0,-21551.0,0.5937835622492493,0.5370699579791587
0.0,202500.0,728460.0,-15140.0,0.2858978721410488,0.1351060157401717
1.0,157500.0,495000.0,-10409.0,0.1146046574879627,0.5352762504724826
0.0,99000.0,450000.0,-19634.0,0.204591888133559,0.6848276586890367
0.0,202500.0,1546020.0,-21932.0,0.6176551520934632,0.5352762504724826
2.0,270000.0,225000.0,-14768.0,0.6440610977338163,0.3927738606031339
0.0,45000.0,137538.0,-18495.0,0.699400787946153,0.5352762504724826
1.0,90000.0,270000.0,-10781.0,0.6627965073879476,0.5352762504724826
0.0,499500.0,938304.0,-17903.0,0.7399302355107941,0.5352762504724826
0.0,450000.0,1249740.0,-11597.0,0.3400228248257174,0.5352762504724826
0.0,225000.0,178290.0,-15781.0,0.6556243142545193,0.4014074137749511
0.0,225000.0,576000.0,-22359.0,0.1907887872788906,0.3409064264152384
0.0,112500.0,1078200.0,-15323.0,0.6870880775503007,0.5262949398096192
0.0,90000.0,1076247.0,-18956.0,0.5245612618483826,0.8528284668510541
0.0,202500.0,729792.0,-11894.0,0.6733716947819601,0.7662336700704004
0.0,202500.0,457834.5,-22984.0,0.3240110168053869,0.7826078370261895
0.0,112500.0,199080.0,-8829.0,0.4659031889889849,0.2970866116472028
3.0,157500.0,284400.0,-11941.0,0.5786196165773563,0.445396241560834
0.0,135000.0,360000.0,-22004.0,0.5447486428283232,0.6832688314232291
1.0,157500.0,379008.0,-11922.0,0.2496789150019747,0.133429254467317
0.0,135000.0,95940.0,-20790.0,0.7257704046328222,0.5136937663039473
2.0,315000.0,1071909.0,-14491.0,0.5618206761006089,0.2539628093363117
2.0,180000.0,904500.0,-14150.0,0.6394509542684046,0.363945238612397
0.0,360000.0,485640.0,-9397.0,0.607394961141,0.4686596550493113
0.0,225000.0,576072.0,-9123.0,0.2560116410071271,0.6313545365850379
0.0,135000.0,398016.0,-14185.0,0.2581709368636702,0.1694287272664794
0.0,135000.0,178290.0,-8648.0,0.5724870076178051,0.5352762504724826
2.0,180000.0,1108089.0,-12997.0,0.2973072095401912,0.5352762504724826
1.0,247500.0,225000.0,-11346.0,0.3735010244347136,0.2896112383820055
0.0,157500.0,261648.0,-12964.0,0.4964047281986215,0.5531646987710016
1.0,126000.0,463284.0,-15282.0,0.2090616041311052,0.3876253444214701
0.0,90000.0,180000.0,-9000.0,0.4623516969629193,0.5352762504724826
0.0,180000.0,202500.0,-18227.0,0.608406147222984,0.5513812618027899
0.0,180000.0,1256400.0,-17592.0,0.5259135969588691,0.5226973172821112
0.0,90000.0,450000.0,-20619.0,0.4184437607582477,0.7922644738669378
0.0,157500.0,473760.0,-10678.0,0.6171696011213805,0.5352762504724826
1.0,112500.0,276277.5,-10535.0,0.6370122699417077,0.5352762504724826
1.0,180000.0,440784.0,-15984.0,0.657630997093341,0.5352762504724826
0.0,112500.0,284400.0,-8616.0,0.6355851668774217,0.7136313997323308
0.0,99000.0,338314.5,-24541.0,0.5740116325839113,0.4206109640437848
1.0,112500.0,202500.0,-10852.0,0.6464986974087265,0.5190973382084597
0.0,162000.0,900000.0,-10205.0,0.5177891171016166,0.0908147089893367
0.0,69750.0,544491.0,-11892.0,0.0602403112229414,0.1161249142719599
0.0,112500.0,152820.0,-13917.0,0.7008882462326546,0.5352762504724826
0.0,306000.0,495000.0,-17115.0,0.6351798791333456,0.4956658291397297
0.0,90000.0,553806.0,-16942.0,0.4169598205517009,0.5352762504724826
0.0,135000.0,528633.0,-11138.0,0.5948011485149465,0.190705947811054
1.0,77850.0,247500.0,-15130.0,0.6119898541202536,0.7267112092725122
1.0,121500.0,360000.0,-13979.0,0.7277288950388684,0.5352762504724826
0.0,270000.0,473161.5,-13349.0,0.5908740257804295,0.6092756673894402
1.0,90000.0,96696.0,-13392.0,0.4019706312799787,0.434733248750173
